,h3_index,h3_address,latitude,longitude,geometry,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
10,23,876526adeffffff,1.379534338484916,103.97057188982868,"POLYGON ((103.98353510381529 1.3759577175196456, 103.98038711497819 1.389011708307291, 103.96742315324207 1.3925889897791597, 103.95760758956119 1.383111177807305, 103.9607567745932 1.3700569588201732, 103.97372032732454 1.36648077981233, 103.98353510381529 1.3759577175196456))",124.18293,36.03084,39.681908,86.15447,87.01531,105.38977,85.26605,83.3729,148.60023,208.76733,245.47195,152.10931,72.138885,33.755768,23.722504,7.800006
11,24,876520cadffffff,1.319401950750233,103.65816123651842,"POLYGON ((103.671144456033 1.31582734434885, 103.66797994070448 1.3288858778212336, 103.65499597919747 1.3324611303687082, 103.64517696052282 1.3229767700210442, 103.64834266069616 1.3099180366214154, 103.66132619491715 1.3063438633041449, 103.671144456033 1.31582734434885))",101.87465,17.654922,20.873634,53.27353,56.47982,100.14613,86.47446,74.98689,187.27045,223.1431,538.107,208.33594,160.90295,60.93649,33.745007,7.9398546
12,26,87652635dffffff,1.4675638200554353,103.82825359585568,"POLYGON ((103.84123060161896 1.4639824344793546, 103.83807394791846 1.4770473293429423, 103.82509619648327 1.4806293649457694, 103.81527551659636 1.4711454151626169, 103.81843336219295 1.4580803015846902, 103.83141069599597 1.4544993563124489, 103.84123060161896 1.4639824344793546))",56.35431,47.101894,106.88192,116.00058,84.91195,75.96935,89.75254,77.563675,225.31529,138.83052,160.7277,77.26104,83.02784,52.938522,71.000145,30.241024
13,27,876520cb2ffffff,1.4106626189306022,103.76933398999736,"POLYGON ((103.78231295242928 1.4070838686539529, 103.77915362303837 1.4201461629826848, 103.76617391623019 1.4237255621345428, 103.75635395999393 1.4142415801971606, 103.75951447880466 1.4011790738290848, 103.7724937646482 1.397600761245646, 103.78231295242928 1.4070838686539529))",20.365349,6.8267455,6.4352098,13.069009,8.105663,24.146475,16.105875,22.647144,26.254103,27.743954,50.399868,33.784107,10.920896,5.546955,4.7648606,1.5022703
14,28,876526363ffffff,1.3950963013011086,103.86998158389156,"POLYGON ((103.88295270866693 1.3915186038560587, 103.87979904280412 1.4045767678968626, 103.86682717195733 1.4081551200418196, 103.85700938217177 1.3986742134246968, 103.86016424085615 1.3856158292553342, 103.87313569671942 1.3820385716395747, 103.88295270866693 1.3915186038560587))",310.5745,170.59897,131.46007,114.050224,115.87318,98.41004,111.69436,90.240425,102.459076,145.79579,165.89165,98.31543,65.18877,51.470676,36.816708,18.140135
15,29,876520d9bffffff,1.3489399242315765,103.77215356331148,"POLYGON ((103.7851298725534 1.3453642125124379, 103.78197129413532 1.3584217147148556, 103.76899424074873 1.3619980775689935, 103.75917618663568 1.352515850404935, 103.76233595412299 1.3394581377316632, 103.77531258687033 1.335882862500946, 103.7851298725534 1.3453642125124379))",458.80176,363.94858,177.20683,174.31812,188.43289,179.80447,190.43834,224.70432,41.287014,308.88522,499.0025,325.3742,162.9531,134.34024,101.396355,48.47022
16,31,876526af1ffffff,1.3071311023366294,104.01222894900064,"POLYGON ((104.02518624611226 1.3035582394087417, 104.02204124853384 1.316605421210694, 104.00908320328486 1.3201789492808111, 103.99927056219119 1.310704188735333, 104.00241675686986 1.2976567773481607, 104.01537439575458 1.2940843558993478, 104.02518624611226 1.3035582394087417))",14.845953,20.040045,32.418293,95.3921,96.595436,273.99918,167.30933,193.39719,567.59485,635.0979,152.90482,380.66797,54.49931,-1.1368996,1.0895147,-0.13321777
17,33,876526344ffffff,1.4176360202889793,103.87664507781606,"POLYGON ((103.88961661701941 1.4140572276881822, 103.88646309917345 1.427116912811558, 103.87349081367931 1.43069635969269, 103.8636724608933 1.421215026522301, 103.86682717195733 1.4081551200418196, 103.87979904280412 1.4045767678968626, 103.88961661701941 1.4140572276881822))",13.125328,10.902444,19.239452,22.878452,25.544378,41.423153,38.24308,46.7715,73.738686,118.285164,81.770256,31.415842,15.163167,28.380213,35.280018,14.762515
18,34,876526ac9ffffff,1.3167663063487602,103.88890177508308,"POLYGON ((103.90186842352671 1.313192549921627, 103.89871655192294 1.326244155761029, 103.88574915743565 1.3298185705483503, 103.87593404843454 1.3203402822679917, 103.8790871129454 1.3072884570011563, 103.89205409376471 1.3037151392497182, 103.90186842352671 1.313192549921627))",538.3014,322.99976,141.19342,109.64936,148.61414,142.78688,141.54735,70.00868,204.69318,362.12045,493.95178,335.843,189.08609,161.54341,154.49016,64.762764
19,36,876520cb3ffffff,1.4047575976459812,103.74653412637758,"POLYGON ((103.75951447880466 1.4011790738290848, 103.75635395999393 1.4142415801971606, 103.74337286361978 1.4178207518910597, 103.73355270856804 1.4083363321339033, 103.7367144159557 1.395273615836732, 103.74969509003486 1.391695529033676, 103.75951447880466 1.4011790738290848))",426.48944,201.42896,221.89105,196.36925,216.37373,220.269,246.58615,200.98854,277.17834,469.4344,357.26398,151.19472,148.34578,126.87405,87.19838,35.67169
20,39,876526371ffffff,1.4235376793206156,103.89943430596294,"POLYGON ((103.91240443285284 1.4199586597812424, 103.90925210906018 1.4330181214397166, 103.89628123545495 1.4365977962549257, 103.88646309917345 1.427116912811558, 103.88961661701941 1.4140572276881822, 103.90258707730807 1.4104786492811527, 103.91240443285284 1.4199586597812424))",745.2103,379.1651,311.84344,239.21019,309.71298,297.8255,155.76273,171.20763,226.81255,231.80196,273.15152,189.38075,175.54604,140.07309,63.47738,17.04295
21,41,876520ca5ffffff,1.3145869994915422,103.71990519999032,"POLYGON ((103.73288386211159 1.3110128156796075, 103.72972276103219 1.324069200848668, 103.71674335584503 1.3276440342212938, 103.70692547558666 1.3181613981725244, 103.71008776365164 1.3051048079733312, 103.72306674520632 1.3015310586604982, 103.73288386211159 1.3110128156796075))",25.94541,6.033816,8.019512,32.5909,22.871933,52.205936,48.543526,106.747025,115.49597,192.78119,279.13434,240.55595,96.56046,79.19839,23.868229,7.8070793
